Keyword,Timestamp,SourceService,SourceFile,RelativePath,IsGoogleSideRecord,IsDriveRelated,Snippet
GoFingerprinting,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\History.json,Takeout/Chrome/History.json,Yes,No,"591560, ""client_id"": ""ONzt4BOl8iFw0XnY0OGPmA=="" }, { ""favicon_url"": ""https://app.base44.com/favicon.ico"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""GoFingerprinting | Base44"", ""url"": ""https://app.base44.com/"", ""time_usec"": 1775920151570956, ""client_id"": ""ONzt4BOl8iFw0XnY0OGPmA=="" }, { ""favicon_url"": ""https://lm.facebook.com/favicon.ico"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""https://lm.facebook.com/l.php?u=https%3A%2F%2Fcdn.fbsbx.com%2Fv%2Ft59.2708-21%2F669343154_939001965515794_"
Jonathan,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\History.json,Takeout/Chrome/History.json,Yes,No,"ient_id"": ""YgV6crPLq+yk7DMhlfHU4A=="" }, { ""favicon_url"": ""https://static.xx.fbcdn.net/rsrc.php/yO/r/qa11ER6rke_.ico"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""Jonathan Braese | Messenger"", ""url"": ""https://www.messenger.com/e2ee/t/24576898298562250"", ""time_usec"": 1780179431354151, ""client_id"": ""YgV6crPLq+yk7DMhlfHU4A=="" }, { ""favicon_url"": ""https://static.xx.fbcdn.net/rsrc.php/yO/r/qa11ER6rke_.ico"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""Messenger"", ""url"": ""https://www.mes"
Ariana,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\History.json,Takeout/Chrome/History.json,Yes,No,"ient_id"": ""YgV6crPLq+yk7DMhlfHU4A=="" }, { ""favicon_url"": ""https://static.xx.fbcdn.net/rsrc.php/yO/r/qa11ER6rke_.ico"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""Ariana messaged you"", ""url"": ""https://www.messenger.com/e2ee/t/7199163170192221/"", ""time_usec"": 1780009990637644, ""client_id"": ""YgV6crPLq+yk7DMhlfHU4A=="" }, { ""favicon_url"": ""https://media.base44.com/images/public/6a11f75a3708d1aa138c6cd6/7db55192d_GizmoAds.png"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""Creative Lab | LeadForge"
Gavin,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\History.json,Takeout/Chrome/History.json,Yes,No,"ient_id"": ""YgV6crPLq+yk7DMhlfHU4A=="" }, { ""favicon_url"": ""https://rumble.com/i/favicon-v4.png"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""WHAT A PIECE OF SH*T: Gavin Newsom (LA Riots Edition)"", ""url"": ""https://rumble.com/v6ul6up-what-a-piece-of-sht-gavin-newsom-la-riots-edition.html?e9s=src_v1_ucp"", ""time_usec"": 1749743857502478, ""client_id"": ""YgV6crPLq+yk7DMhlfHU4A=="" }, { ""favicon_url"": ""https://rumble.com/i/favicon-v4.png"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""Crowder Bits"","
Venmo,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\History.json,Takeout/Chrome/History.json,Yes,No,"""favicon_url"": ""https://www.paypalobjects.com/venmocmsnodeweb/brand-assets/favicons/favicon_196x196.png"", ""page_transition_qualifier"": ""CLIENT_REDIRECT"", ""title"": ""Send and Receive Money with Venmo | Venmo"", ""url"": ""https://venmo.com/send-receive/start?utm_medium=google&utm_source=sem&utm_campaign=B0005SUQ&kid=303904411585&gclsrc=aw.ds&gad_source=1&gad_campaignid=23347165413&gbraid=0AAAAACgFbuSdOIcvXt6GuUd-MB19Mmj7N&gclid=CjwKCAjwnZfPBhAGEiwAzg-VzINKEMRt26y3NCwunU6_ptgp4wcRnJNAX8VNNzmP0piwbQpL2YzSJxoCHHAQAvD_BwE&referrer=gclid%3DCjwKCAjwnZfPBhAGEiwAzg-VzINKEMRt26y3NCwunU6_ptgp4wcRnJNAX8VNNzmP0piwbQ"
Drive,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\Settings.json,Takeout/Chrome/Settings.json,Yes,Yes,"m_ordinal"": ""nzzzm"" }, { ""item_pin_ordinal"": """", ""item_id"": ""ocfpdidhlanedhnbmcjmendadeaafjlp"", ""item_type"": ""TYPE_APP"", ""parent_id"": """", ""item_name"": ""Drive Notepad"", ""item_ordinal"": ""nzzyn"" }, { ""item_pin_ordinal"": """", ""item_id"": ""mmfbcljfglbokpmkimbfghdkjmjhdgbg"", ""item_type"": ""TYPE_APP"", ""parent_id"": """", ""item_name"": ""Text"", ""item_ordinal"": ""nzzzm"" }, { ""item_pin_ordinal"": """", ""item_id"": ""fainlgecdiblooabkjongkkdlcfamifp"", ""item_type"
Google Drive,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\Settings.json,Takeout/Chrome/Settings.json,Yes,Yes,"""item_name"": ""Gmail"", ""item_ordinal"": ""ny"" }, { ""item_id"": ""apdfllckaahabafndbhieahigkjlhalf"", ""item_type"": ""TYPE_APP"", ""parent_id"": """", ""item_name"": ""Google Drive"", ""item_ordinal"": ""nzs"" }, { ""item_id"": ""coobgpohoikkiipiblmjeljniedjpjpf"", ""item_type"": ""TYPE_APP"", ""parent_id"": """", ""item_name"": ""Google Search"", ""item_ordinal"": ""nw"" }, { ""item_pin_ordinal"": ""y"", ""item_id"": ""cnbgggchhmkkdmeppjobngjoejnihlei"", ""item_type"": ""TYPE_APP"", ""parent_id"":"
drive.google.com,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\Settings.json,Takeout/Chrome/Settings.json,Yes,Yes,"2q3_32dp.png"", ""safe_for_autoreplace"": true, ""is_active"": ""ACTIVE_STATUS_UNSPECIFIED"", ""date_created"": 13291512397276942, ""starter_pack_id"": 0, ""url"": ""https://drive.google.com/drive/search?q={searchTerms}"", ""new_tab_url"": """", ""originating_url"": ""https://drive.google.com/opensearch.xml"", ""sync_guid"": ""BDBFE9FD-2748-F89E-0999-4AC23DB864F1"", ""short_name"": ""Google Drive"", ""keyword"": ""drive.google.com"", ""input_encodings"": ""UTF-8"", ""prepopulate_id"": 0, ""last_modified"": 13291512397276942 }, {"
download,,Chrome,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Chrome\Settings.json,Takeout/Chrome/Settings.json,Yes,No,"tofill.profile_use_dates_fixed"", ""value"": ""true"" }, { ""name"": ""profile.content_settings.exceptions.protocol_handlers"", ""value"": ""{}"" }, { ""name"": ""suppress_download_bubble_iph"", ""value"": ""true"" }, { ""name"": ""bookmark_bar.show_on_all_tabs"", ""value"": ""false"" }, { ""name"": ""hats.survey_metadata"", ""value"": ""{\""autofill-password\"":{\""last_survey_check_time\"":\""13331338641959118\""},\""whats-new\"":{\""last_survey_check_time\"":\""13351615144310404\""}}"" }, { ""name"": ""extensions.commands"","
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\-Appraisal-Rules-Updated-2024.pdf,Takeout/Drive/-Appraisal-Rules-Updated-2024.pdf,Yes,Yes,Filename/path hit only: -Appraisal-Rules-Updated-2024.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\...jpg,Takeout/Drive/...jpg,Yes,Yes,Filename/path hit only: ...jpg
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\0404171439.jpg,Takeout/Drive/0404171439.jpg,Yes,Yes,Filename/path hit only: 0404171439.jpg
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\0404171439a.jpg,Takeout/Drive/0404171439a.jpg,Yes,Yes,Filename/path hit only: 0404171439a.jpg
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\17019 - Product Profile - GARCINIA 65 HCA.pdf,Takeout/Drive/17019 - Product Profile - GARCINIA 65 HCA.pdf,Yes,Yes,Filename/path hit only: 17019 - Product Profile - GARCINIA 65 HCA.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2011-11-29 09_16.kmz,Takeout/Drive/2011-11-29 09_16.kmz,Yes,Yes,Filename/path hit only: 2011-11-29 09_16.kmz
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2015EnrolledReport.csv.xlsx,Takeout/Drive/2015EnrolledReport.csv.xlsx,Yes,Yes,Filename/path hit only: 2015EnrolledReport.csv.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2019 FLORIDA STATUTE 61.13001 - Parental relocatio.docx,Takeout/Drive/2019 FLORIDA STATUTE 61.13001 - Parental relocatio.docx,Yes,Yes,Filename/path hit only: 2019 FLORIDA STATUTE 61.13001 - Parental relocatio.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2019 Taxes & Stimulus for Children.docx,Takeout/Drive/2019 Taxes & Stimulus for Children.docx,Yes,Yes,Filename/path hit only: 2019 Taxes & Stimulus for Children.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2020-12-07_ASN Employee Confidentiality Agreeme.zip,Takeout/Drive/2020-12-07_ASN Employee Confidentiality Agreeme.zip,Yes,Yes,Filename/path hit only: 2020-12-07_ASN Employee Confidentiality Agreeme.zip
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2020-30411FMCI-RequestToProduceToRespondent.pdf,Takeout/Drive/2020-30411FMCI-RequestToProduceToRespondent.pdf,Yes,Yes,Filename/path hit only: 2020-30411FMCI-RequestToProduceToRespondent.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2024-02-12 14-07-08.mp4.html,Takeout/Drive/2024-02-12 14-07-08.mp4.html,Yes,Yes,ill be read and overwritten. DO NOT EDIT! --> Shortcut 2024-02-12 14-07-08.mp4 2024-02-12 14-07-08.mp4
drive.google.com,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\2024-02-12 14-07-08.mp4.html,Takeout/Drive/2024-02-12 14-07-08.mp4.html,Yes,Yes,ill be read and overwritten. DO NOT EDIT! --> Shortcut 2024-02-12 14-07-08.mp4 2024-02-12 14-07-08.mp4
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\25 Dollar Box Of Body Wraps.xlsx,Takeout/Drive/25 Dollar Box Of Body Wraps.xlsx,Yes,Yes,Filename/path hit only: 25 Dollar Box Of Body Wraps.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\250 Storke Rd Sue #2 Goleta CA 93117.docx,Takeout/Drive/250 Storke Rd Sue #2 Goleta CA 93117.docx,Yes,Yes,Filename/path hit only: 250 Storke Rd Sue #2 Goleta CA 93117.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\300-Hooks(1).xlsx,Takeout/Drive/300-Hooks(1).xlsx,Yes,Yes,Filename/path hit only: 300-Hooks(1).xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\300-Hooks.xlsx,Takeout/Drive/300-Hooks.xlsx,Yes,Yes,Filename/path hit only: 300-Hooks.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\3rd Revision of Copy of Keegan_s Timesharing Sched.docx,Takeout/Drive/3rd Revision of Copy of Keegan_s Timesharing Sched.docx,Yes,Yes,Filename/path hit only: 3rd Revision of Copy of Keegan_s Timesharing Sched.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\4c39edae0146cc9315894c895893b32e.pdf,Takeout/Drive/4c39edae0146cc9315894c895893b32e.pdf,Yes,Yes,Filename/path hit only: 4c39edae0146cc9315894c895893b32e.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\625-20-4539.pdf,Takeout/Drive/625-20-4539.pdf,Yes,Yes,Filename/path hit only: 625-20-4539.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\6274 Palm Vista St Lease 2022-2023.pdf,Takeout/Drive/6274 Palm Vista St Lease 2022-2023.pdf,Yes,Yes,Filename/path hit only: 6274 Palm Vista St Lease 2022-2023.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AAA-Scholarship-Signed.pdf,Takeout/Drive/AAA-Scholarship-Signed.pdf,Yes,Yes,Filename/path hit only: AAA-Scholarship-Signed.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\ABCtesting_HPLC_Garcinia80_6978-2.pdf,Takeout/Drive/ABCtesting_HPLC_Garcinia80_6978-2.pdf,Yes,Yes,Filename/path hit only: ABCtesting_HPLC_Garcinia80_6978-2.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AbhishekExperienceLetter.pdf,Takeout/Drive/AbhishekExperienceLetter.pdf,Yes,Yes,Filename/path hit only: AbhishekExperienceLetter.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AbhishekGuptaReleaseLetter.pdf,Takeout/Drive/AbhishekGuptaReleaseLetter.pdf,Yes,Yes,Filename/path hit only: AbhishekGuptaReleaseLetter.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AboutUs111x74.png,Takeout/Drive/AboutUs111x74.png,Yes,Yes,Filename/path hit only: AboutUs111x74.png
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Acknowledgment Florida 2020.docx,Takeout/Drive/Acknowledgment Florida 2020.docx,Yes,Yes,Filename/path hit only: Acknowledgment Florida 2020.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Active Loyal Customers MC.xlsx,Takeout/Drive/Active Loyal Customers MC.xlsx,Yes,Yes,Filename/path hit only: Active Loyal Customers MC.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\ad text.xlsx,Takeout/Drive/ad text.xlsx,Yes,Yes,Filename/path hit only: ad text.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\ADJUSTED - ECS_ProForma_10.2018(1).xlsx,Takeout/Drive/ADJUSTED - ECS_ProForma_10.2018(1).xlsx,Yes,Yes,Filename/path hit only: ADJUSTED - ECS_ProForma_10.2018(1).xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\ADJUSTED - ECS_ProForma_10.2018.xlsx,Takeout/Drive/ADJUSTED - ECS_ProForma_10.2018.xlsx,Yes,Yes,Filename/path hit only: ADJUSTED - ECS_ProForma_10.2018.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Adready Ads.xlsx,Takeout/Drive/Adready Ads.xlsx,Yes,Yes,Filename/path hit only: Adready Ads.xlsx
Drive; Stripe,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Adwords To Amazon_Stripe.docx,Takeout/Drive/Adwords To Amazon_Stripe.docx,Yes,Yes,Filename/path hit only: Adwords To Amazon_Stripe.docx
Drive; presentation,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Bot Summit Presentation.docx,Takeout/Drive/AI Bot Summit Presentation.docx,Yes,Yes,Filename/path hit only: AI Bot Summit Presentation.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AI Ebook.m4a,Takeout/Drive/AI Ebook.m4a,Yes,Yes,Filename/path hit only: AI Ebook.m4a
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\ait-itemInSpaBuyers1.csv.xlsx,Takeout/Drive/ait-itemInSpaBuyers1.csv.xlsx,Yes,Yes,Filename/path hit only: ait-itemInSpaBuyers1.csv.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\ait-itemMedSpaBuyerList.csv.xlsx,Takeout/Drive/ait-itemMedSpaBuyerList.csv.xlsx,Yes,Yes,Filename/path hit only: ait-itemMedSpaBuyerList.csv.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Alert ticket.docx,Takeout/Drive/Alert ticket.docx,Yes,Yes,Filename/path hit only: Alert ticket.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Algorithm for file updates in Python.docx,Takeout/Drive/Algorithm for file updates in Python.docx,Yes,Yes,Filename/path hit only: Algorithm for file updates in Python.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\All Combined Jan2022-April2023 PDF.pdf,Takeout/Drive/All Combined Jan2022-April2023 PDF.pdf,Yes,Yes,Filename/path hit only: All Combined Jan2022-April2023 PDF.pdf
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\All craygo links(1).docx,Takeout/Drive/All craygo links(1).docx,Yes,Yes,Filename/path hit only: All craygo links(1).docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\All craygo links(2).docx,Takeout/Drive/All craygo links(2).docx,Yes,Yes,Filename/path hit only: All craygo links(2).docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\All craygo links.docx,Takeout/Drive/All craygo links.docx,Yes,Yes,Filename/path hit only: All craygo links.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\All-Star Nutrition IVR.docx,Takeout/Drive/All-Star Nutrition IVR.docx,Yes,Yes,Filename/path hit only: All-Star Nutrition IVR.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\All-Star Variant ID.docx,Takeout/Drive/All-Star Variant ID.docx,Yes,Yes,Filename/path hit only: All-Star Variant ID.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AllStar IVR.docx,Takeout/Drive/AllStar IVR.docx,Yes,Yes,Filename/path hit only: AllStar IVR.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Allstar URLS.docx,Takeout/Drive/Allstar URLS.docx,Yes,Yes,Filename/path hit only: Allstar URLS.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Accounts Search And Buy.xlsx,Takeout/Drive/Amazon Accounts Search And Buy.xlsx,Yes,Yes,Filename/path hit only: Amazon Accounts Search And Buy.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Customers To Contact.xlsx,Takeout/Drive/Amazon Customers To Contact.xlsx,Yes,Yes,Filename/path hit only: Amazon Customers To Contact.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Export.xlsx,Takeout/Drive/Amazon Export.xlsx,Yes,Yes,Filename/path hit only: Amazon Export.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Garcinia Top Urls.xlsx,Takeout/Drive/Amazon Garcinia Top Urls.xlsx,Yes,Yes,Filename/path hit only: Amazon Garcinia Top Urls.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Potential Opportunities.xlsx,Takeout/Drive/Amazon Potential Opportunities.xlsx,Yes,Yes,Filename/path hit only: Amazon Potential Opportunities.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Product Opportunities.xlsx,Takeout/Drive/Amazon Product Opportunities.xlsx,Yes,Yes,Filename/path hit only: Amazon Product Opportunities.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Reviews to post.docx,Takeout/Drive/Amazon Reviews to post.docx,Yes,Yes,Filename/path hit only: Amazon Reviews to post.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon Seller Info.jpg,Takeout/Drive/Amazon Seller Info.jpg,Yes,Yes,Filename/path hit only: Amazon Seller Info.jpg
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amazon.pages,Takeout/Drive/Amazon.pages,Yes,Yes,Filename/path hit only: Amazon.pages
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amber Cap PayPal.xlsx,Takeout/Drive/Amber Cap PayPal.xlsx,Yes,Yes,Filename/path hit only: Amber Cap PayPal.xlsx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amoupon Demographics Research.docx,Takeout/Drive/Amoupon Demographics Research.docx,Yes,Yes,Filename/path hit only: Amoupon Demographics Research.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amoupon Indiegogo Script.docx,Takeout/Drive/Amoupon Indiegogo Script.docx,Yes,Yes,Filename/path hit only: Amoupon Indiegogo Script.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Amoupon Setup.docx,Takeout/Drive/Amoupon Setup.docx,Yes,Yes,Filename/path hit only: Amoupon Setup.docx
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AmouponSketch.jpg,Takeout/Drive/AmouponSketch.jpg,Yes,Yes,Filename/path hit only: AmouponSketch.jpg
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\AmouponTrackScribe1.mp3,Takeout/Drive/AmouponTrackScribe1.mp3,Yes,Yes,Filename/path hit only: AmouponTrackScribe1.mp3
Drive,,Drive,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Drive\Analytics Quantus Cross Domain Default Setting(1).xlsx,Takeout/Drive/Analytics Quantus Cross Domain Default Setting(1).xlsx,Yes,Yes,Filename/path hit only: Analytics Quantus Cross Domain Default Setting(1).xlsx
